,O+,Kirsten Querbach,D-,Sandra Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Christopher Vickers,D-,Rob Ives(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Ian Ewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Graham Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Edwin Wong,Pass,Benoit Goulet,Pass,Ian Ewing,Pass,Benoit Goulet,Pass,Ian Ewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Benoit Goulet,D-,Brian Kells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Edwin Wong,D-,Graham Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Ian Ewing,D-,Jonathan Champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kris Bergmann,D-,Stephen Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Justine price,D-,Olesia Bissett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Melissa Jess,D-,Stephanie White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Kirsten Querbach,Pass,Steve Bisang,Pass,Jonathan Champagne,Pass,Owen Lumley,Pass,Kirsten Querbach,Pass,Christopher Vickers,Pass,Steve Bisang,Pass,Christopher Vickers,Pass,Owen Lumley,,,,,,,,,,,,,,,,,,,,
,O+,Jonathan Champagne,D-,Brent Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Owen Lumley,D-,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Steve Bisang,D-,Kevin Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kindha Gorman,D-,Jen Cluthe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kirsten Querbach,D-,Sandra Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Christopher Vickers,D-,Rob Ives(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Kris Bergmann,Pass,Ian Ewing,Pass,Benoit Goulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Brian Kells,Pass,Khalid Al-Zahrani,Pass,Brian Kells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Edwin Wong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Ian Ewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Khalid Al-Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Brian Kells,Pass,Graham Brown,Pass,Khalid Al-Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Justine price,Pass,Benoit Goulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Benoit Goulet,D-,Brian Kells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Edwin Wong,D-,Graham Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Ian Ewing,D-,Khalid Al-Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kris Bergmann,D-,Stephen Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Justine price,D-,Olesia Bissett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Melissa Jess,D-,Stephanie White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Christopher Vickers,Pass,Owen Lumley,Pass,Steve Bisang,Pass,Kindha Gorman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Brent Burton,Pass,Rob Ives(S),Pass,Brent Burton,Pass,Sandra Hanson,Pass,Jen Cluthe,Pass,Kevin Hughes,Pass,Rob Ives(S),,,,,,,,,,,,,,,,,,,,,,,,
,D,Steve Bisang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Kirsten Querbach,Pass,Steve Bisang,Pass,Kindha Gorman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Jonathan Champagne,D-,Brent Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Owen Lumley,D-,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Steve Bisang,D-,Kevin Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kindha Gorman,D-,Jen Cluthe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kirsten Querbach,D-,Sandra Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Christopher Vickers,D-,Rob Ives(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Kris Bergmann,Pass,Justine price,Pass,Edwin Wong,Pass,Ian Ewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Benoit Goulet,D-,Brian Kells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Edwin Wong,D-,Graham Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Ian Ewing,D-,Khalid Al-Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kris Bergmann,D-,Stephen Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Justine price,D-,Olesia Bissett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Melissa Jess,D-,Stephanie White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Kirsten Querbach,Pass,Owen Lumley,Pass,Kirsten Querbach,Pass,Owen Lumley,Pass,Kirsten Querbach,Pass,Jonathan Champagne,Pass,Owen Lumley,Pass,Steve Bisang,Pass,Owen Lumley,,,,,,,,,,,,,,,,,,,,
,D,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Kevin Hughes,Pass,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Owen Lumley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Steve Bisang,Pass,Christopher Vickers,Pass,Steve Bisang,Pass,Kirsten Querbach,Pass,Owen Lumley,Pass,Steve Bisang,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Jonathan Champagne,D-,Brent Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Owen Lumley,D-,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Steve Bisang,D-,Kevin Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kindha Gorman,D-,Jen Cluthe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kirsten Querbach,D-,Sandra Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Christopher Vickers,D-,Rob Ives(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Ian Ewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Khalid Al-Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Brian Kells,Pass,Graham Brown,Pass,Khalid Al-Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Benoit Goulet,D+,Brian Kells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Edwin Wong,D+,Graham Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Ian Ewing,D+,Khalid Al-Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Kris Bergmann,D+,Stephen Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Justine price,D+,Olesia Bissett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Melissa Jess,D+,Stephanie White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Kevin Hughes,Pass,Brent Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Jonathan Champagne,Pass,Christopher Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Kevin Hughes,Pass,Brent Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Owen Lumley,Pass,Steve Bisang,Pass,Christopher Vickers,Pass,Kindha Gorman,Pass,Owen Lumley,Pass,Christopher Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Brent Burton,D+,Jonathan Champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Jim Robinson,D+,Owen Lumley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Kevin Hughes,D+,Steve Bisang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Jen Cluthe,D+,Kindha Gorman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Sandra Hanson,D+,Kirsten Querbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Rob Ives(S),D+,Christopher Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Drop,Ian Ewing,Pass,Justine price,Pass,Benoit Goulet,Pass,Justine price,Pass,Benoit Goulet,Pass,Justine price,Pass,Kris Bergmann,Pass,Ian Ewing,Pass,Justine price,Pass,Benoit Goulet,Pass,Justine price,Pass,Benoit Goulet,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Stephen Close,Pass,Khalid Al-Zahrani,Pass,Brian Kells,Pass,Graham Brown,Pass,Olesia Bissett,Pass,Brian Kells,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Benoit Goulet,D+,Brian Kells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Edwin Wong,D+,Graham Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Ian Ewing,D+,Khalid Al-Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Kris Bergmann,D+,Stephen Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Justine price,D+,Olesia Bissett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Melissa Jess,D+,Stephanie White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Time,Half,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pull,Brent Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Kindha Gorman,Pass,Christopher Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Jen Cluthe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Kevin Hughes,Pass,Rob Ives(S),Pass,Jim Robinson,Pass,Jen Cluthe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Jonathan Champagne,D+,Brent Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Owen Lumley,D+,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Steve Bisang,D+,Kevin Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Kindha Gorman,D+,Jen Cluthe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Kirsten Querbach,D+,Sandra Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Christopher Vickers,D+,Rob Ives(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Khalid Al-Zahrani,Pass,Stephen Close,Pass,Brian Kells,Pass,Khalid Al-Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Brian Kells,D-,Benoit Goulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Graham Brown,D-,Edwin Wong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Khalid Al-Zahrani,D-,Ian Ewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Stephen Close,D-,Kris Bergmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Olesia Bissett,D-,Justine price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Stephanie White,D-,Melissa Jess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Brent Burton,Pass,Jen Cluthe,Pass,Rob Ives(S),Pass,Jim Robinson,Pass,Sandra Hanson,Pass,Brent Burton,Pass,Jim Robinson,Pass,Sandra Hanson,,,,,,,,,,,,,,,,,,,,,,
,D,Owen Lumley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Owen Lumley,Pass,Kirsten Querbach,Pass,Christopher Vickers,Pass,Steve Bisang,Pass,Owen Lumley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Drop,Brent Burton,Pass,Kevin Hughes,Pass,Rob Ives(S),Pass,Jim Robinson,Pass,Brent Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Kirsten Querbach,Pass,Kindha Gorman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Jim Robinson,Pass,Sandra Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Christopher Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Kirsten Querbach,Pass,Owen Lumley,Pass,Steve Bisang,Pass,Owen Lumley,Pass,Christopher Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Brent Burton,D+,Jonathan Champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Jim Robinson,D+,Owen Lumley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Kevin Hughes,D+,Steve Bisang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Jen Cluthe,D+,Kindha Gorman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Sandra Hanson,D+,Kirsten Querbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Rob Ives(S),D+,Christopher Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Melissa Jess,Pass,Kris Bergmann,Pass,Justine price,Pass,Ian Ewing,Pass,Kris Bergmann,Pass,Benoit Goulet,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Benoit Goulet,D-,Brian Kells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Edwin Wong,D-,Graham Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Ian Ewing,D-,Khalid Al-Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kris Bergmann,D-,Stephen Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Justine price,D-,Olesia Bissett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Melissa Jess,D-,Stephanie White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Drop,Kirsten Querbach,Pass,Owen Lumley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Sandra Hanson,Pass,Rob Ives(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Kindha Gorman,Pass,Jonathan Champagne,Pass,Owen Lumley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Sandra Hanson,Pass,Brent Burton,Pass,Kevin Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Steve Bisang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Drop,Steve Bisang,Pass,Owen Lumley,Pass,Kindha Gorman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Jim Robinson,Pass,Kevin Hughes,Pass,Brent Burton,Pass,Sandra Hanson,Pass,Brent Burton,Pass,Rob Ives(S),Pass,Brent Burton,Pass,Jim Robinson,Pass,Rob Ives(S),,,,,,,,,,,,,,,,,,,,
,O-,Jonathan Champagne,D+,Brent Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Owen Lumley,D+,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Steve Bisang,D+,Kevin Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Kindha Gorman,D+,Jen Cluthe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Kirsten Querbach,D+,Sandra Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Christopher Vickers,D+,Rob Ives(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Khalid Al-Zahrani,Pass,Brian Kells,Pass,Stephen Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Brian Kells,D-,Benoit Goulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Graham Brown,D-,Edwin Wong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Khalid Al-Zahrani,D-,Ian Ewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Stephen Close,D-,Kris Bergmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Olesia Bissett,D-,Justine price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Stephanie White,D-,Melissa Jess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Brent Burton,Pass,Rob Ives(S),Pass,Jim Robinson,Pass,Brent Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Owen Lumley,Pass,Steve Bisang,Pass,Owen Lumley,Pass,Kirsten Querbach,Pass,Owen Lumley,Pass,Kindha Gorman,Pass,Owen Lumley,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Jim Robinson,Pass,Brent Burton,Pass,Rob Ives(S),Pass,Sandra Hanson,Pass,Rob Ives(S),Pass,Sandra Hanson,Pass,Brent Burton,Pass,Sandra Hanson,,,,,,,,,,,,,,,,,,,,,,
,O+,Brent Burton,D-,Jonathan Champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Jim Robinson,D-,Owen Lumley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kevin Hughes,D-,Steve Bisang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Jen Cluthe,D-,Kindha Gorman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Sandra Hanson,D-,Kirsten Querbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Rob Ives(S),D-,Christopher Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Drop,Khalid Al-Zahrani,Pass,Brian Kells,Pass,Stephen Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Kris Bergmann,Pass,Benoit Goulet,Pass,Ian Ewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Brian Kells,D+,Benoit Goulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Graham Brown,D+,Edwin Wong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Khalid Al-Zahrani,D+,Ian Ewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Stephen Close,D+,Kris Bergmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Olesia Bissett,D+,Justine price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Stephanie White,D+,Melissa Jess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Drop,Christopher Vickers,Pass,Kirsten Querbach,Pass,Jonathan Champagne,Pass,Christopher Vickers,Pass,Kindha Gorman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Rob Ives(S),Pass,Brent Burton,Pass,Sandra Hanson,Pass,Jen Cluthe,Pass,Brent Burton,Pass,Rob Ives(S),Pass,Brent Burton,Pass,Kevin Hughes,Pass,Brent Burton,Pass,Rob Ives(S),Pass,Brent Burton,Pass,Kevin Hughes,Pass,Brent Burton,Pass,Rob Ives(S),,,,,,,,,,
,D,Kirsten Querbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Christopher Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Rob Ives(S),Pass,Jim Robinson,Pass,Brent Burton,Pass,Rob Ives(S),Pass,Kevin Hughes,Pass,Rob Ives(S),Pass,Brent Burton,Pass,Sandra Hanson,Pass,Kevin Hughes,Pass,Jim Robinson,Pass,Brent Burton,,,,,,,,,,,,,,,,
,O-,Jonathan Champagne,D+,Brent Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Owen Lumley,D+,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Steve Bisang,D+,Kevin Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Kindha Gorman,D+,Jen Cluthe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Kirsten Querbach,D+,Sandra Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Christopher Vickers,D+,Rob Ives(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Drop,Stephen Close,Pass,Graham Brown,Pass,Stephanie White,Pass,Stephen Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Edwin Wong,Pass,Kris Bergmann,Pass,Ian Ewing,Pass,Benoit Goulet,Pass,Ian Ewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Brian Kells,D+,Benoit Goulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Graham Brown,D+,Edwin Wong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Khalid Al-Zahrani,D+,Ian Ewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Stephen Close,D+,Kris Bergmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Olesia Bissett,D+,Justine price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Stephanie White,D+,Melissa Jess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Kirsten Querbach,Pass,Steve Bisang,Pass,Kindha Gorman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Jonathan Champagne,D-,Brent Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Owen Lumley,D-,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Steve Bisang,D-,Kevin Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kindha Gorman,D-,Jen Cluthe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kirsten Querbach,D-,Sandra Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Christopher Vickers,D-,Rob Ives(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Ian Ewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Graham Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Justine price,Pass,Edwin Wong,Pass,Kris Bergmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Stephen Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Brian Kells,Pass,Stephen Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Edwin Wong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Justine price,Pass,Ian Ewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Benoit Goulet,D-,Brian Kells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Edwin Wong,D-,Khalid Al-Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Ian Ewing,D-,Stephen Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kris Bergmann,D-,Olesia Bissett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Justine price,D-,Stephanie White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Melissa Jess,D-,Christopher Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Steve Bisang,Pass,Owen Lumley,Pass,Kindha Gorman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
